Cust ID,Trans ID,Timestamp,Merchant Segment,Device,Funding Instrument,Price,ZipCode,Account_age_months,Sum_12_mnth_credit_txn,Sum_12_mnth_debit_txn,Pcnt_debit_cards_in_wallet,Num_premium_cards,Eng_segment
20075,80120347,2021-04-24 08:30:32,Travel, Web ,PayPal_Credit_Card,4542,63230,33,34509,1680,22,3,High
20076,68D66E9F,2021-03-12 16:45:42,Electronics, Mobile ,PayPal_Pay_Later,398,52414,20,1527,12290,96,1,About_to_churn
20077,8C8824FF,2021-04-13 23:07:56,Travel, Mobile ,PayPal_Credit_Card,4455,67025,45,22918,4071,14,3,High
20078,9C5ABE1C,2021-06-07 04:28:50,Website-services, Web ,Netbanking,426,89861,15,4338,10000,49,3,Low
20079,20219185,2021-04-19 00:45:47,Fashion, Mobile ,PayPal_Pay_Later,168,18419,10,1405,12014,93,2,Medium
20080,FE660837,2021-04-13 06:39:26,Travel, Web ,PayPal_Credit_Card,3171,55559,39,16700,1261,18,4,Medium
20081,BEA16567,2021-05-14 21:21:50,Website-services, Web ,Netbanking,522,35916,9,5187,17907,63,1,About_to_churn
20082,45C3CC33,2021-04-09 14:04:49,Website-services, Mobile ,Netbanking,926,78170,10,5819,12418,45,3,Medium
20083,F605D560,2021-04-18 02:23:31,Travel, Web ,Debit_Card,3372,44400,5,1154,15061,62,2,Medium
20084,69CD2E4E,2021-04-10 23:44:35,Travel, Mobile ,PayPal_Credit_Card,4164,24873,54,26768,1797,13,4,High
20085,B775B4C8,2021-03-25 18:24:49,Travel, Web ,Debit_Card,3775,72375,9,2011,23739,54,1,About_to_churn
20086,3CC6E498,2021-03-07 20:35:36,Website-services, Web ,Wallet,747,87237,11,6458,10277,61,0,Medium
20087,FFCD58DB,2021-06-10 01:21:21,Travel, Web ,Debit_Card,3270,67681,22,1094,22946,61,1,High
20088,5608C8C3,2021-05-28 04:28:28,Travel, Mobile ,PayPal_Cobrand_Card,3771,12899,42,12375,2434,15,6,Medium
20089,F347CC77,2021-04-09 18:28:08,Travel, POS ,PayPal_Cobrand_Card,3765,20824,26,11662,2544,18,4,Medium
20090,31F336B3,2021-05-11 06:49:39,Website-services, Web ,Netbanking,938,55559,9,1921,13409,57,2,Low
20091,A7D169E3,2021-03-31 09:30:33,Travel, Web ,Debit_Card,3465,12559,24,1313,11722,67,2,Medium
20092,7A9A68B3,2021-04-13 00:03:19,Travel, Mobile ,PayPal_Credit_Card,2980,55621,53,23306,4390,20,3,Medium
20093,3ECE8FB0,2021-05-08 17:10:46,Pantry, Web ,PayPal_Pay_Later,53,45933,12,739,29108,84,1,Low
20094,90AE3CA6,2021-06-09 03:04:46,Electronics, Web ,Wallet,573,78991,14,5924,10508,53,1,Medium
20095,DF238ADA,2021-03-22 04:26:04,Travel, Mobile ,PayPal_Credit_Card,2833,86572,39,13114,2065,17,6,Medium
20096,16A7B752,2021-05-29 07:49:05,Travel, Web ,PayPal_Credit_Card,4447,18559,51,32924,3938,20,5,High
20097,FD0AE5F1,2021-06-06 04:42:25,Pantry, Web ,Netbanking,302,89861,9,2079,19421,51,3,High
20098,545F4A63,2021-05-08 16:30:30,Pantry, Web ,Netbanking,226,59625,15,2481,12425,64,1,Medium
20099,63170A15,2021-06-02 02:32:58,Pantry, Mobile ,PayPal_Pay_Later,58,39016,19,413,29250,91,2,Medium
20100,C8E93FC1,2021-05-01 02:18:04,Pantry, Mobile ,PayPal_Pay_Later,134,51969,8,1587,23610,76,2,Low
20101,30025187,2021-04-20 18:27:21,Travel, Web ,PayPal_Credit_Card,3626,15486,46,19062,3362,13,5,High
20102,3956223D,2021-03-27 17:10:25,Electronics, Web ,PayPal_Credit_Card,1152,47823,33,35135,3969,18,5,High
20103,2E1C327F,2021-06-08 11:53:13,Travel, POS ,PayPal_Cobrand_Card,1069,37051,22,29796,1876,17,7,High
20104,420B5E0D,2021-04-29 17:10:43,Fashion, Mobile ,PayPal_Pay_Later,115,54107,5,1452,27055,81,1,About_to_churn
20105,80D74DA9,2021-06-05 08:41:00,Travel, Mobile ,PayPal_Credit_Card,2545,26114,32,35933,2811,20,5,High
20106,62629C4F,2021-05-11 11:24:30,Website-services, Web ,Wallet,724,89230,16,2866,9706,53,1,About_to_churn
20107,0667063D,2021-04-27 19:17:13,Fashion, Mobile ,Netbanking,234,18512,9,2302,15564,49,2,Medium
20108,CDD6431E,2021-06-10 01:52:30,Website-services, Web ,Wallet,812,58375,18,7290,11635,51,1,About_to_churn
20109,9990E99A,2021-03-24 19:00:42,Fashion, Web ,PayPal_Pay_Later,232,68593,2,710,14344,92,1,Low
20110,2D0812A9,2021-04-18 19:04:02,Travel, Web ,PayPal_Credit_Card,4961,89911,46,12172,3671,14,6,Medium
20111,AA9FC025,2021-06-03 10:21:10,Travel, Mobile ,PayPal_Credit_Card,3093,37308,45,22783,1205,12,4,Medium
20112,70136E3C,2021-03-15 12:12:36,Website-services, Web ,PayPal_Pay_Later,338,66596,6,467,26028,95,2,About_to_churn
20113,EC18CD32,2021-04-22 20:49:56,Travel, Mobile ,PayPal_Cobrand_Card,3899,55001,33,8441,2314,8,6,Medium
20114,C3ABB14C,2021-03-20 18:51:32,Travel, Web ,Debit_Card,3383,23060,7,2293,18951,66,1,Medium
20115,536F2C76,2021-04-28 06:01:17,Travel, POS ,PayPal_Cobrand_Card,3359,66817,38,14734,2822,9,6,Low
20116,B0F3258A,2021-04-23 01:36:16,Pantry, Web ,Wallet,345,45428,18,7600,11171,57,1,About_to_churn
20117,81BC7C45,2021-05-01 06:41:56,Fashion, Mobile ,PayPal_Pay_Later,71,13411,16,1559,16716,81,2,About_to_churn
20118,EEA3C27C,2021-06-09 23:15:07,Travel, POS ,PayPal_Cobrand_Card,1750,73638,35,26241,2106,22,4,Medium
20119,7198A518,2021-06-09 05:37:12,Website-services, Web ,Netbanking,309,45147,14,4853,14716,48,3,Medium
20120,A3EA35C0,2021-04-10 20:16:57,Travel, POS ,PayPal_Cobrand_Card,2737,36068,30,6752,2582,13,7,Low
20121,2A006B87,2021-05-18 04:28:58,Travel, Web ,PayPal_Credit_Card,1521,17709,56,17806,3637,19,6,High
20122,45145F12,2021-05-15 19:44:29,Travel, Web ,Netbanking,1001,66048,6,5842,17384,56,2,High
20123,3CB0C12D,2021-04-22 05:52:06,Others, Web ,Debit_Card,2207,40034,13,1880,18433,55,1,Medium
20124,A2BF1E2C,2021-05-18 12:06:58,Electronics, Mobile ,PayPal_Pay_Later,139,34264,16,351,29795,100,2,Medium
20125,F4B9E8A8,2021-05-10 12:31:24,Fashion, Web ,Wallet,233,59625,6,6506,11126,66,0,Medium
20126,E66B2BB7,2021-05-18 22:23:49,Others, Web ,PayPal_Credit_Card,2389,50719,54,40111,2611,15,6,High
20127,DDFC3D52,2021-03-16 22:41:37,Website-services, Mobile ,PayPal_Pay_Later,111,63315,16,599,18703,84,2,Medium
20128,FAE98FBF,2021-04-07 15:15:11,Travel, POS ,PayPal_Cobrand_Card,2781,64018,30,28483,2050,9,7,Low
20129,8AA76D1B,2021-04-08 13:15:06,Pantry, Mobile ,PayPal_Pay_Later,171,25867,8,374,17572,94,2,About_to_churn
20130,09265A3B,2021-04-24 00:39:48,Website-services, Mobile ,PayPal_Pay_Later,983,43486,5,310,19366,80,1,About_to_churn
20131,ACD965F2,2021-06-03 14:11:09,Fashion, Mobile ,PayPal_Pay_Later,63,64515,13,810,24595,86,1,Low
20132,9B4D6350,2021-05-16 10:10:02,Fashion, Mobile ,PayPal_Pay_Later,102,16599,11,1526,26410,82,2,Low
20133,9C0352AD,2021-04-19 02:21:43,Travel, Web ,PayPal_Credit_Card,4930,61735,54,18406,2558,22,5,Medium
20134,989E259B,2021-03-12 14:43:51,Website-services, Mobile ,PayPal_Pay_Later,147,46144,17,1068,25292,77,2,About_to_churn
20135,6A3EB1E2,2021-05-22 18:13:31,Travel, Web ,PayPal_Credit_Card,2995,30763,41,35059,3029,13,4,Medium
20136,1535627D,2021-05-21 04:48:07,Website-services, Mobile ,PayPal_Pay_Later,156,75748,7,860,17712,92,1,Medium
20137,E9A8AF97,2021-03-09 07:32:18,Website-services, Web ,Debit_Card,539,23693,1,2121,21041,50,2,Medium
20138,E43B50A9,2021-05-19 08:17:16,Travel, Mobile ,PayPal_Credit_Card,1921,78991,35,28108,1534,18,3,Medium
20139,B04E5EA7,2021-05-01 16:45:17,Electronics, Web ,Debit_Card,773,48768,12,1177,17082,82,1,Medium
20140,5A8C83AD,2021-04-12 08:22:46,Travel, Web ,Debit_Card,3837,75041,3,1146,11399,72,2,Medium
20141,AF15DC71,2021-05-08 17:38:42,Fashion, Web ,Netbanking,209,55001,9,3794,13099,60,2,Low
20142,7059C96B,2021-03-24 03:41:02,Fashion, Web ,PayPal_Pay_Later,128,63446,4,1003,17971,77,2,Low
20143,140CCA57,2021-03-09 23:21:26,Website-services, Mobile ,PayPal_Pay_Later,861,83898,4,1374,22715,84,1,Medium
20144,726DDE43,2021-06-07 05:23:35,Website-services, Mobile ,PayPal_Pay_Later,163,45023,11,940,16700,80,1,Medium
20145,8D8DB3AD,2021-05-03 02:36:18,Electronics, Mobile ,PayPal_Pay_Later,97,63094,17,296,29321,90,1,Low
20146,2BD0131B,2021-03-05 23:48:15,Electronics, Mobile ,Netbanking,882,31780,12,1502,15504,49,3,About_to_churn
20147,5B5141B6,2021-05-11 20:05:54,Travel, Mobile ,PayPal_Credit_Card,3903,73257,57,39682,1496,13,6,Medium
20148,4DEEA877,2021-05-07 10:29:07,Fashion, Web ,PayPal_Pay_Later,178,63770,6,1120,12410,90,2,Medium
20149,09401C54,2021-04-01 17:56:57,Others, Web ,PayPal_Credit_Card,3347,60292,40,13049,1354,13,5,Medium
20150,D53E9EF9,2021-05-20 09:21:02,Pantry, Mobile ,PayPal_Pay_Later,395,47622,10,1605,14055,89,1,Medium
20151,42014723,2021-03-27 08:36:52,Travel, Web ,Debit_Card,2621,13865,21,2222,10552,57,2,Medium
20152,9C04D541,2021-05-16 22:42:51,Travel, Mobile ,PayPal_Credit_Card,3956,69538,34,15010,3441,21,4,High
20153,4044AFDE,2021-05-12 23:05:24,Fashion, Mobile ,PayPal_Pay_Later,119,29184,14,768,28010,100,1,About_to_churn
20154,5F2695D1,2021-04-16 18:43:16,Website-services, Web ,Wallet,814,12430,17,4142,11052,68,0,High
20155,2678131E,2021-03-22 07:23:33,Travel, Mobile ,PayPal_Credit_Card,4726,11613,55,37198,1976,21,3,High
20156,F42B7E37,2021-03-31 16:06:03,Electronics, Web ,Netbanking,928,35220,10,3485,15917,41,1,High
20157,19D370BE,2021-06-05 12:21:48,Travel, Web ,PayPal_Credit_Card,4063,53631,48,30543,3715,11,3,High
20158,59423ACE,2021-03-10 07:38:58,Travel, Web ,Debit_Card,885,78991,10,2246,21583,79,3,About_to_churn
20159,0575131A,2021-05-11 00:21:53,Website-services, Mobile ,PayPal_Pay_Later,309,17709,11,1647,12435,97,2,Low
20160,7B51F227,2021-04-08 08:02:45,Travel, Mobile ,PayPal_Credit_Card,4515,36725,53,8572,1695,15,6,High
20161,FB25CC77,2021-04-26 14:59:34,Fashion, Web ,Netbanking,214,45520,9,5159,15889,57,1,Medium
20162,C3CAC1CD,2021-06-04 18:58:04,Others, Mobile ,Debit_Card,3351,15486,21,1069,12715,66,3,Medium
20163,1CDEE606,2021-05-11 20:24:20,Travel, Web ,PayPal_Credit_Card,4480,26015,35,20994,1493,19,5,High
20164,6CF1E3EC,2021-03-05 03:07:40,Website-services, Web ,Wallet,624,24029,13,7228,11297,60,0,Low
20165,3558CC61,2021-06-03 04:38:50,Electronics, Web ,Netbanking,397,78262,2,1748,17247,64,2,Medium
20166,613AA919,2021-05-03 11:50:24,Travel, Mobile ,PayPal_Credit_Card,4014,77905,41,35735,3637,12,5,Medium
20167,1670C789,2021-05-20 09:41:32,Pantry, Mobile ,PayPal_Pay_Later,298,38788,3,1657,14342,75,1,About_to_churn
20168,3B3A202D,2021-03-13 04:30:24,Fashion, Web ,Netbanking,238,33005,13,5826,14072,41,1,About_to_churn
20169,25575A4E,2021-05-14 07:33:57,Website-services, Mobile ,PayPal_Pay_Later,716,30918,11,591,19680,92,2,Medium
20170,2D3F63F2,2021-05-24 23:37:27,Website-services, Mobile ,Netbanking,282,31394,10,4093,14405,41,3,Medium
20171,F53F0DF5,2021-04-25 14:25:23,Fashion, Mobile ,PayPal_Pay_Later,154,75273,19,238,28862,78,2,About_to_churn
20172,B9146F8A,2021-03-13 09:36:33,Website-services, Web ,Debit_Card,907,37021,12,1219,12626,65,1,High
20173,B60A79F5,2021-03-17 09:34:16,Travel, Web ,Netbanking,1230,35220,10,5505,18637,47,2,Medium
20174,D02030FF,2021-04-10 14:01:50,Travel, Web ,Debit_Card,1272,75443,20,1887,21089,62,2,Low
20175,70C5F0D2,2021-05-29 06:18:39,Travel, Web ,PayPal_Cobrand_Card,2179,63094,35,28010,2350,24,5,Medium
20176,0F958808,2021-06-04 02:35:19,Website-services, Web ,Debit_Card,863,15486,1,1325,10894,63,1,Medium
20177,5BE3A60B,2021-04-12 18:49:38,Website-services, Web ,Wallet,815,43688,5,3621,10964,57,1,High
20178,1EDA5D72,2021-05-23 06:56:08,Website-services, Web ,Wallet,579,55808,10,6423,10352,61,1,Medium
20179,4579B520,2021-04-06 05:30:42,Travel, Mobile ,Netbanking,1104,34175,1,4226,17120,50,1,Medium
20180,3E9DA1A0,2021-05-02 01:38:46,Travel, Web ,Netbanking,1745,62532,15,5661,19391,59,3,High
20181,DE8A3A86,2021-06-07 19:39:21,Fashion, Mobile ,PayPal_Pay_Later,232,65570,6,1496,21911,81,2,About_to_churn
20182,DE11A51C,2021-04-17 20:20:05,Electronics, Mobile ,Netbanking,446,26406,7,2364,10631,47,2,High
20183,31A4CCEB,2021-04-24 13:23:14,Website-services, Web ,Debit_Card,502,37219,3,2083,13530,54,2,Medium
20184,0CCAC85A,2021-04-17 21:12:43,Pantry, Mobile ,PayPal_Pay_Later,50,47147,8,1331,13496,78,1,Medium
20185,94F4B0E8,2021-03-02 03:26:33,Pantry, Mobile ,PayPal_Pay_Later,94,83033,5,511,14014,75,2,Medium
20186,70BFA59C,2021-03-26 22:41:08,Electronics, Mobile ,Netbanking,815,75940,5,4181,19352,46,2,Medium
20187,ADD99455,2021-03-03 00:56:26,Fashion, Mobile ,PayPal_Pay_Later,217,66817,17,252,20280,96,2,Medium
20188,42E3B8DA,2021-05-24 12:37:28,Travel, Web ,Debit_Card,1442,15348,18,2367,23459,82,2,High
20189,B6F39FAE,2021-03-25 23:45:18,Website-services, Mobile ,PayPal_Pay_Later,643,75041,6,943,22271,94,1,About_to_churn
20190,4C4431DD,2021-05-15 15:07:54,Website-services, Web ,Wallet,441,55559,16,5493,11681,69,1,Low
20191,8B8BC6D1,2021-05-05 23:40:13,Travel, Mobile ,Debit_Card,1477,22103,15,1681,21239,69,1,Medium
20192,D47DD085,2021-03-10 14:28:54,Travel, Web ,PayPal_Credit_Card,2284,17720,59,29501,1544,21,4,Medium
20193,25569BDC,2021-03-27 02:22:37,Website-services, Web ,Wallet,565,62789,14,753,11816,57,1,Medium
20194,1D961614,2021-04-18 10:03:18,Website-services, Web ,Wallet,812,71249,11,5304,11328,61,0,High
20195,1366211F,2021-05-25 15:47:39,Fashion, Mobile ,PayPal_Pay_Later,99,13411,8,545,18902,92,1,Medium
20196,4968FD3D,2021-04-08 08:36:30,Others, Web ,Debit_Card,3055,62095,8,1409,19705,70,3,Medium
20197,800B2863,2021-04-04 04:36:27,Travel, Mobile ,Debit_Card,3357,30619,19,1082,19947,54,2,Medium
20198,ACEC3CE8,2021-05-21 08:59:41,Travel, Web ,PayPal_Credit_Card,3749,45023,40,34738,2797,19,3,High
20199,B13A778A,2021-03-29 03:40:21,Travel, Web ,Netbanking,2039,35509,2,5822,14365,60,1,Medium
20200,2BB9460E,2021-06-07 14:15:10,Others, Web ,Debit_Card,1716,72311,11,2314,15924,64,2,High
20201,A4012BE7,2021-03-24 16:31:27,Electronics, Mobile ,PayPal_Pay_Later,287,33259,12,552,20774,76,2,About_to_churn
20202,34C719A3,2021-05-28 02:15:03,Travel, Web ,PayPal_Credit_Card,4401,80488,58,35469,1712,14,3,Medium
20203,2A771B4D,2021-06-01 20:09:18,Website-services, Web ,Netbanking,387,29184,15,2577,11500,46,2,Medium
20204,2378B233,2021-04-26 01:55:41,Fashion, Mobile ,PayPal_Pay_Later,186,63446,13,648,27221,95,2,About_to_churn
20205,D647D102,2021-03-21 18:00:38,Pantry, Web ,PayPal_Pay_Later,191,37622,11,568,13701,91,2,Low
20206,FBA60178,2021-03-13 19:42:05,Travel, Web ,PayPal_Credit_Card,4631,46990,47,41620,4223,20,6,High
20207,84A4702B,2021-03-24 21:26:36,Electronics, Mobile ,PayPal_Pay_Later,263,89883,5,502,26824,79,2,Medium
20208,1B1DECB7,2021-05-09 16:58:02,Website-services, Web ,Netbanking,866,18512,9,5874,7731,48,3,Medium
20209,484F206E,2021-03-05 05:11:39,Travel, Mobile ,PayPal_Credit_Card,1854,72375,56,38472,1030,12,5,Medium
20210,78536D84,2021-06-08 11:29:42,Travel, POS ,PayPal_Cobrand_Card,1765,12899,18,14730,3070,7,5,Low
20211,E1643D79,2021-04-23 07:15:12,Electronics, Mobile ,PayPal_Pay_Later,161,51496,11,734,24492,87,2,Low
20212,34E01ADF,2021-05-29 16:47:57,Pantry, Mobile ,PayPal_Pay_Later,58,22231,4,1388,13259,80,2,About_to_churn
20213,4C6BE01A,2021-03-16 10:07:54,Travel, Mobile ,PayPal_Cobrand_Card,3353,20514,23,2063,1995,8,4,Medium
20214,7FCB2F70,2021-03-04 07:57:57,Travel, Mobile ,PayPal_Credit_Card,3524,35220,59,13724,1014,19,5,High
20215,6FB92006,2021-03-29 09:41:34,Electronics, Mobile ,PayPal_Pay_Later,176,19374,18,1711,19543,98,1,About_to_churn
20216,95D7FAC4,2021-05-13 12:23:17,Travel, Web ,Netbanking,2026,25867,8,3182,12607,57,3,Medium
20217,97447BC2,2021-04-19 00:19:30,Others, Web ,Debit_Card,901,56486,2,1953,10311,50,1,High
20218,63D8FA81,2021-03-16 19:14:33,Others, Mobile ,Debit_Card,906,12262,17,1117,16641,54,2,Medium
20219,01C94567,2021-04-20 17:50:25,Travel, Web ,Debit_Card,3019,86717,20,2273,16293,79,2,Medium
20220,DEE80A7F,2021-03-03 11:18:18,Fashion, Web ,Wallet,218,64959,17,1491,10815,68,0,About_to_churn
20221,7FAC6C00,2021-04-20 04:13:27,Travel, Mobile ,PayPal_Credit_Card,2823,64666,34,35969,2615,21,4,High
20222,CE2688BF,2021-04-30 17:39:17,Fashion, Web ,PayPal_Pay_Later,160,57485,15,1003,26017,100,2,Medium
20223,E6B44582,2021-03-22 17:09:37,Electronics, Mobile ,Netbanking,662,35628,7,5485,15333,49,2,Medium
20224,58ED25AE,2021-03-13 20:03:27,Fashion, Web ,Wallet,219,44712,10,2595,11609,63,1,Low
20225,988C4D8A,2021-03-15 02:00:37,Website-services, Web ,PayPal_Pay_Later,869,35509,7,952,20845,90,1,Low
20226,60758146,2021-06-08 00:56:44,Travel, POS ,PayPal_Cobrand_Card,3508,42766,42,27694,2579,10,6,High
20227,B46D13D9,2021-03-31 04:57:43,Fashion, Mobile ,PayPal_Pay_Later,66,45248,9,1339,14497,85,1,Medium
20228,5D4BADD1,2021-04-29 04:42:54,Fashion, Mobile ,PayPal_Pay_Later,79,44519,19,837,13703,97,2,About_to_churn
20229,9EC35A0D,2021-04-07 22:43:12,Fashion, Web ,PayPal_Pay_Later,134,52414,15,1115,15800,79,2,Low
20230,D4824587,2021-05-04 16:21:27,Fashion, Mobile ,PayPal_Pay_Later,83,18419,2,244,18877,92,2,About_to_churn
20231,7C550E5A,2021-05-29 04:13:48,Pantry, Web ,Netbanking,365,55739,14,3418,12997,54,3,About_to_churn
20232,6BB37BAA,2021-05-07 14:43:03,Fashion, Web ,PayPal_Pay_Later,108,40848,18,1395,16224,76,2,Low
20233,5EE35EF6,2021-05-11 07:17:31,Website-services, Mobile ,PayPal_Pay_Later,222,16101,13,202,14915,77,1,Low
20234,57E3722A,2021-05-03 14:05:13,Travel, Mobile ,PayPal_Credit_Card,4095,41507,48,35547,1250,22,5,Medium
20235,2BF12845,2021-05-08 08:22:00,Fashion, Mobile ,Netbanking,246,56127,14,4014,15597,64,1,High
20236,C26C5F6A,2021-04-23 13:00:18,Travel, Web ,PayPal_Credit_Card,2916,35780,33,13717,3666,19,4,High
20237,E186A7A0,2021-03-18 16:42:40,Website-services, Web ,PayPal_Pay_Later,144,14821,20,233,12813,79,2,Medium
20238,484D681C,2021-04-18 04:35:04,Travel, Mobile ,PayPal_Credit_Card,2940,13478,38,25381,1866,21,3,High
20239,525D1295,2021-05-14 21:43:30,Fashion, Web ,Wallet,234,76687,6,2388,10822,51,1,Medium
20240,BBC28749,2021-03-25 02:25:31,Pantry, Mobile ,PayPal_Pay_Later,178,83520,10,1195,15526,87,2,Low
20241,48F9E7D0,2021-03-14 09:24:43,Pantry, Web ,Netbanking,290,11787,11,5783,17737,46,2,Medium
20242,1B1ECF34,2021-04-02 02:00:36,Website-services, Mobile ,PayPal_Pay_Later,310,76572,7,948,12188,89,1,Low
20243,C33714AB,2021-04-11 15:59:10,Fashion, Mobile ,PayPal_Pay_Later,148,33299,8,1662,17726,85,1,Low
20244,C73AD340,2021-03-19 05:30:43,Travel, Mobile ,PayPal_Credit_Card,4572,65570,41,25401,2705,14,4,Medium
20245,4E44EC75,2021-04-02 13:39:52,Fashion, Web ,Netbanking,230,83490,13,3609,11422,59,2,Low
20246,3C179C9A,2021-05-05 09:01:44,Travel, Mobile ,PayPal_Credit_Card,4094,61587,42,22858,4268,18,3,High
20247,6C290CA3,2021-04-19 07:12:20,Website-services, Mobile ,PayPal_Pay_Later,346,47426,17,1253,15242,91,2,Low
20248,7A9E818C,2021-04-17 10:19:23,Fashion, Web ,PayPal_Pay_Later,59,25783,14,1782,22619,87,2,Low
20249,87831C45,2021-05-15 05:30:21,Travel, Mobile ,PayPal_Credit_Card,2964,51588,60,30870,3853,12,5,High
20250,50B3577E,2021-03-05 14:38:00,Fashion, Mobile ,PayPal_Pay_Later,156,61120,2,1012,16889,82,1,Medium
20251,93ACEE64,2021-03-20 02:02:25,Website-services, Mobile ,Netbanking,494,51950,6,1752,17076,57,1,Medium
20252,BA0A4DF9,2021-05-08 11:38:05,Website-services, Web ,Debit_Card,826,10616,12,1788,13520,78,3,Medium
20253,A84858D8,2021-03-17 11:57:41,Fashion, Mobile ,PayPal_Pay_Later,242,32533,10,1649,14905,95,1,About_to_churn
20254,F409060A,2021-05-01 07:06:41,Website-services, Mobile ,PayPal_Pay_Later,576,15353,17,774,14204,83,1,About_to_churn
20255,189C2B05,2021-03-06 22:54:37,Pantry, Web ,Netbanking,267,63770,14,2907,16899,63,3,High
20256,A87119AF,2021-05-02 06:11:38,Travel, Mobile ,PayPal_Credit_Card,1144,63446,58,37519,4204,17,3,Medium
20257,D4FAB21F,2021-05-24 21:44:32,Travel, Web ,PayPal_Credit_Card,3903,18832,40,28110,3388,16,5,High
20258,F2FC7EAD,2021-05-03 05:01:08,Electronics, Web ,PayPal_Pay_Later,382,18419,20,228,28730,97,2,Low
20259,06F87752,2021-05-02 17:05:40,Travel, Web ,PayPal_Credit_Card,4681,80294,32,20455,2905,16,6,Medium
20260,BB621948,2021-04-14 18:12:37,Travel, Web ,Debit_Card,2994,16579,7,1987,11290,68,2,Medium
20261,1AEAA44E,2021-03-29 16:58:27,Pantry, Web ,Wallet,343,10012,10,5425,10283,51,0,Medium
20262,1908A7F7,2021-05-28 07:32:28,Website-services, Web ,Wallet,910,29536,13,1147,9941,67,1,Medium
20263,9A91EEF3,2021-03-21 03:17:11,Travel, Web ,PayPal_Pay_Later,805,70514,5,1212,12424,91,1,About_to_churn
20264,9AB3865E,2021-03-21 05:38:12,Fashion, Web ,PayPal_Pay_Later,115,47426,13,738,12233,75,1,About_to_churn
20265,1EECE837,2021-03-07 21:47:50,Pantry, Web ,PayPal_Pay_Later,174,21122,15,923,26118,96,1,About_to_churn
20266,413E7245,2021-04-15 14:33:42,Travel, Mobile ,Debit_Card,3610,32653,12,2360,18376,52,2,Medium
20267,FABED8B1,2021-05-24 19:13:07,Fashion, Mobile ,PayPal_Pay_Later,145,17720,6,964,15867,97,2,Medium
20268,C2CE72F9,2021-03-04 03:35:07,Fashion, Mobile ,PayPal_Pay_Later,142,39117,2,514,22749,96,1,Low
20269,EB29EB79,2021-05-31 23:07:11,Travel, Mobile ,PayPal_Cobrand_Card,3595,32653,42,27576,2740,13,4,Medium
20270,E98688C7,2021-03-03 13:34:21,Fashion, Web ,Netbanking,227,62038,5,3521,12639,48,3,Low
20271,08C63379,2021-05-03 22:16:50,Fashion, Mobile ,PayPal_Pay_Later,92,46147,13,348,16063,91,1,Low
20272,A6499E45,2021-06-05 21:25:44,Travel, Mobile ,Netbanking,1750,87602,9,5044,8207,41,2,Medium
20273,24BE757B,2021-03-19 17:09:45,Website-services, Mobile ,PayPal_Pay_Later,622,80488,12,450,17709,95,2,Medium
20274,B1E68A82,2021-03-24 08:11:29,Travel, Web ,Debit_Card,3048,69626,6,1954,12672,69,1,About_to_churn
20275,AF2D18E5,2021-03-16 14:21:00,Pantry, Mobile ,PayPal_Pay_Later,82,26301,13,608,18023,97,1,About_to_churn
20276,D2FF83BA,2021-03-14 06:40:51,Travel, Web ,Debit_Card,775,50677,24,1464,22172,74,3,About_to_churn
20277,7DFABB3C,2021-05-20 12:28:22,Website-services, Mobile ,PayPal_Pay_Later,705,48768,10,981,18458,98,2,About_to_churn
20278,D320577D,2021-03-22 07:36:54,Travel, Mobile ,Debit_Card,3145,48640,22,1371,16419,52,1,Medium
20279,09A6FCB0,2021-04-21 00:56:03,Travel, POS ,PayPal_Cobrand_Card,2763,53294,27,3759,3322,8,5,Low
20280,F00CF368,2021-05-15 03:23:35,Travel, Mobile ,PayPal_Cobrand_Card,1076,18249,42,6512,2565,15,6,Medium
20281,91AD52DA,2021-03-03 20:34:53,Fashion, Mobile ,PayPal_Pay_Later,148,22821,7,1098,20869,93,2,About_to_churn
20282,42DF329C,2021-03-23 19:47:04,Travel, Mobile ,PayPal_Credit_Card,4295,47147,39,5679,3802,21,5,Medium
20283,D5C50C72,2021-05-16 12:27:17,Website-services, Mobile ,Netbanking,356,43894,7,4167,15828,48,3,Medium
20284,8E05211B,2021-04-05 04:15:00,Website-services, Web ,Wallet,245,77905,18,3143,11182,69,1,Medium
20285,D164470C,2021-03-22 13:32:28,Electronics, Web ,Wallet,932,46144,7,3238,10770,66,1,Medium
20286,58FCA597,2021-03-27 20:33:06,Travel, Mobile ,Netbanking,1796,74732,11,2687,7938,63,2,High
20287,92376493,2021-04-04 08:37:36,Fashion, Web ,Wallet,249,72195,6,1985,10637,57,0,About_to_churn
